"County FIPS","County Name","Year","Household Type","Age Group","Total Households","Data Type"
"61","Kiowa County","2018","All Households","Age 65+","204","Estimate"
"61","Kiowa County","2019","All Households","Age 65+","203","Estimate"
"61","Kiowa County","2020","All Households","Age 65+","207","Estimate"
"61","Kiowa County","2021","All Households","Age 65+","210","Estimate"
"61","Kiowa County","2022","All Households","Age 65+","217","Estimate"
"61","Kiowa County","2023","All Households","Age 65+","220","Estimate"
"61","Kiowa County","2024","All Households","Age 65+","218","Estimate"
"61","Kiowa County","2025","All Households","Age 65+","222","Estimate"
"61","Kiowa County","2026","All Households","Age 65+","221","Estimate"
"61","Kiowa County","2027","All Households","Age 65+","224","Estimate"
"61","Kiowa County","2028","All Households","Age 65+","230","Estimate"
"61","Kiowa County","2029","All Households","Age 65+","231","Estimate"
"61","Kiowa County","2030","All Households","Age 65+","223","Estimate"
"61","Kiowa County","2031","All Households","Age 65+","217","Estimate"
"61","Kiowa County","2032","All Households","Age 65+","214","Estimate"
"61","Kiowa County","2033","All Households","Age 65+","208","Estimate"
"61","Kiowa County","2034","All Households","Age 65+","205","Estimate"
"61","Kiowa County","2035","All Households","Age 65+","198","Estimate"
"61","Kiowa County","2036","All Households","Age 65+","197","Estimate"
"61","Kiowa County","2037","All Households","Age 65+","192","Estimate"
"61","Kiowa County","2038","All Households","Age 65+","188","Estimate"
"61","Kiowa County","2039","All Households","Age 65+","192","Estimate"
"61","Kiowa County","2040","All Households","Age 65+","190","Estimate"
"61","Kiowa County","2041","All Households","Age 65+","183","Estimate"
"61","Kiowa County","2042","All Households","Age 65+","190","Estimate"
"61","Kiowa County","2043","All Households","Age 65+","187","Estimate"
"61","Kiowa County","2044","All Households","Age 65+","182","Estimate"
"61","Kiowa County","2045","All Households","Age 65+","179","Estimate"
"61","Kiowa County","2046","All Households","Age 65+","181","Estimate"
"61","Kiowa County","2047","All Households","Age 65+","182","Estimate"
"61","Kiowa County","2048","All Households","Age 65+","181","Estimate"
"61","Kiowa County","2049","All Households","Age 65+","185","Estimate"
"61","Kiowa County","2050","All Households","Age 65+","183","Estimate"
"63","Kit Carson County","2010","All Households","Age 65+","854","Estimate"
"63","Kit Carson County","2011","All Households","Age 65+","776","Estimate"
"63","Kit Carson County","2012","All Households","Age 65+","800","Estimate"
"63","Kit Carson County","2013","All Households","Age 65+","778","Estimate"
"63","Kit Carson County","2014","All Households","Age 65+","775","Estimate"
"63","Kit Carson County","2015","All Households","Age 65+","779","Estimate"
"63","Kit Carson County","2016","All Households","Age 65+","831","Estimate"
"63","Kit Carson County","2017","All Households","Age 65+","896","Estimate"
"63","Kit Carson County","2018","All Households","Age 65+","897","Estimate"
"63","Kit Carson County","2019","All Households","Age 65+","916","Estimate"
"63","Kit Carson County","2020","All Households","Age 65+","974","Estimate"
"63","Kit Carson County","2021","All Households","Age 65+","973","Estimate"
"63","Kit Carson County","2022","All Households","Age 65+","986","Estimate"
"63","Kit Carson County","2023","All Households","Age 65+","1,008","Estimate"
"63","Kit Carson County","2024","All Households","Age 65+","1,017","Estimate"
"63","Kit Carson County","2025","All Households","Age 65+","1,034","Estimate"
"63","Kit Carson County","2026","All Households","Age 65+","1,051","Estimate"
"63","Kit Carson County","2027","All Households","Age 65+","1,068","Estimate"
"63","Kit Carson County","2028","All Households","Age 65+","1,071","Estimate"
"63","Kit Carson County","2029","All Households","Age 65+","1,078","Estimate"
"63","Kit Carson County","2030","All Households","Age 65+","1,069","Estimate"
"63","Kit Carson County","2031","All Households","Age 65+","1,066","Estimate"
"63","Kit Carson County","2032","All Households","Age 65+","1,053","Estimate"
"63","Kit Carson County","2033","All Households","Age 65+","1,050","Estimate"
"63","Kit Carson County","2034","All Households","Age 65+","1,047","Estimate"
"63","Kit Carson County","2035","All Households","Age 65+","1,047","Estimate"
"63","Kit Carson County","2036","All Households","Age 65+","1,036","Estimate"
"63","Kit Carson County","2037","All Households","Age 65+","1,032","Estimate"
"63","Kit Carson County","2038","All Households","Age 65+","1,008","Estimate"
"63","Kit Carson County","2039","All Households","Age 65+","997","Estimate"
"63","Kit Carson County","2040","All Households","Age 65+","1,009","Estimate"
"63","Kit Carson County","2041","All Households","Age 65+","997","Estimate"
"63","Kit Carson County","2042","All Households","Age 65+","990","Estimate"
"63","Kit Carson County","2043","All Households","Age 65+","990","Estimate"
"63","Kit Carson County","2044","All Households","Age 65+","990","Estimate"
"63","Kit Carson County","2045","All Households","Age 65+","1,002","Estimate"
"63","Kit Carson County","2046","All Households","Age 65+","1,011","Estimate"
"63","Kit Carson County","2047","All Households","Age 65+","1,015","Estimate"
"63","Kit Carson County","2048","All Households","Age 65+","1,028","Estimate"
"63","Kit Carson County","2049","All Households","Age 65+","1,036","Estimate"
"63","Kit Carson County","2050","All Households","Age 65+","1,054","Estimate"
"65","Lake County","2010","All Households","Age 65+","422","Estimate"
"65","Lake County","2011","All Households","Age 65+","426","Estimate"
"65","Lake County","2012","All Households","Age 65+","450","Estimate"
"65","Lake County","2013","All Households","Age 65+","467","Estimate"
"65","Lake County","2014","All Households","Age 65+","496","Estimate"
"65","Lake County","2015","All Households","Age 65+","516","Estimate"
"65","Lake County","2016","All Households","Age 65+","553","Estimate"
"65","Lake County","2017","All Households","Age 65+","614","Estimate"
"65","Lake County","2018","All Households","Age 65+","622","Estimate"
"65","Lake County","2019","All Households","Age 65+","649","Estimate"
"65","Lake County","2020","All Households","Age 65+","645","Estimate"
"65","Lake County","2021","All Households","Age 65+","665","Estimate"
"65","Lake County","2022","All Households","Age 65+","679","Estimate"
"65","Lake County","2023","All Households","Age 65+","698","Estimate"
"65","Lake County","2024","All Households","Age 65+","726","Estimate"
"65","Lake County","2025","All Households","Age 65+","680","Estimate"
"65","Lake County","2026","All Households","Age 65+","669","Estimate"
"65","Lake County","2027","All Households","Age 65+","673","Estimate"
"65","Lake County","2028","All Households","Age 65+","678","Estimate"
"65","Lake County","2029","All Households","Age 65+","678","Estimate"
"65","Lake County","2030","All Households","Age 65+","677","Estimate"
"65","Lake County","2031","All Households","Age 65+","671","Estimate"
"65","Lake County","2032","All Households","Age 65+","672","Estimate"
"65","Lake County","2033","All Households","Age 65+","684","Estimate"
"65","Lake County","2034","All Households","Age 65+","683","Estimate"
"65","Lake County","2035","All Households","Age 65+","689","Estimate"
"65","Lake County","2036","All Households","Age 65+","696","Estimate"
"65","Lake County","2037","All Households","Age 65+","698","Estimate"
"65","Lake County","2038","All Households","Age 65+","706","Estimate"
"65","Lake County","2039","All Households","Age 65+","709","Estimate"
"65","Lake County","2040","All Households","Age 65+","726","Estimate"
"65","Lake County","2041","All Households","Age 65+","734","Estimate"
"65","Lake County","2042","All Households","Age 65+","738","Estimate"
"65","Lake County","2043","All Households","Age 65+","754","Estimate"
"65","Lake County","2044","All Households","Age 65+","768","Estimate"
"65","Lake County","2045","All Households","Age 65+","786","Estimate"
"65","Lake County","2046","All Households","Age 65+","791","Estimate"
"65","Lake County","2047","All Households","Age 65+","801","Estimate"
"65","Lake County","2048","All Households","Age 65+","806","Estimate"
"65","Lake County","2049","All Households","Age 65+","808","Estimate"
"65","Lake County","2050","All Households","Age 65+","816","Estimate"
"67","La Plata County","2010","All Households","Age 65+","3,974","Estimate"
"67","La Plata County","2011","All Households","Age 65+","4,151","Estimate"
"67","La Plata County","2012","All Households","Age 65+","4,431","Estimate"
"67","La Plata County","2013","All Households","Age 65+","4,721","Estimate"
"67","La Plata County","2014","All Households","Age 65+","5,066","Estimate"
"67","La Plata County","2015","All Households","Age 65+","5,388","Estimate"
"67","La Plata County","2016","All Households","Age 65+","5,755","Estimate"
"67","La Plata County","2017","All Households","Age 65+","6,140","Estimate"
"67","La Plata County","2018","All Households","Age 65+","6,532","Estimate"
"67","La Plata County","2019","All Households","Age 65+","6,975","Estimate"
"67","La Plata County","2020","All Households","Age 65+","7,462","Estimate"
"67","La Plata County","2021","All Households","Age 65+","7,800","Estimate"
"67","La Plata County","2022","All Households","Age 65+","8,176","Estimate"
"67","La Plata County","2023","All Households","Age 65+","8,572","Estimate"
"67","La Plata County","2024","All Households","Age 65+","8,904","Estimate"
"67","La Plata County","2025","All Households","Age 65+","9,349","Estimate"
"67","La Plata County","2026","All Households","Age 65+","9,657","Estimate"
"67","La Plata County","2027","All Households","Age 65+","9,916","Estimate"
"67","La Plata County","2028","All Households","Age 65+","10,131","Estimate"
"67","La Plata County","2029","All Households","Age 65+","10,316","Estimate"
"67","La Plata County","2030","All Households","Age 65+","10,487","Estimate"
"67","La Plata County","2031","All Households","Age 65+","10,642","Estimate"
"67","La Plata County","2032","All Households","Age 65+","10,760","Estimate"
"67","La Plata County","2033","All Households","Age 65+","10,877","Estimate"
"67","La Plata County","2034","All Households","Age 65+","10,976","Estimate"
"67","La Plata County","2035","All Households","Age 65+","11,116","Estimate"
"67","La Plata County","2036","All Households","Age 65+","11,258","Estimate"
"67","La Plata County","2037","All Households","Age 65+","11,427","Estimate"
"67","La Plata County","2038","All Households","Age 65+","11,491","Estimate"
"67","La Plata County","2039","All Households","Age 65+","11,581","Estimate"
"67","La Plata County","2040","All Households","Age 65+","11,707","Estimate"
"67","La Plata County","2041","All Households","Age 65+","11,853","Estimate"
"67","La Plata County","2042","All Households","Age 65+","11,964","Estimate"
"67","La Plata County","2043","All Households","Age 65+","12,136","Estimate"
"67","La Plata County","2044","All Households","Age 65+","12,298","Estimate"
"67","La Plata County","2045","All Households","Age 65+","12,506","Estimate"
"67","La Plata County","2046","All Households","Age 65+","12,709","Estimate"
"67","La Plata County","2047","All Households","Age 65+","12,956","Estimate"
"67","La Plata County","2048","All Households","Age 65+","13,142","Estimate"
"67","La Plata County","2049","All Households","Age 65+","13,314","Estimate"
"67","La Plata County","2050","All Households","Age 65+","13,500","Estimate"
"69","Larimer County","2010","All Households","Age 65+","22,833","Estimate"
"69","Larimer County","2011","All Households","Age 65+","24,302","Estimate"
"69","Larimer County","2012","All Households","Age 65+","26,046","Estimate"
"69","Larimer County","2013","All Households","Age 65+","27,531","Estimate"
"69","Larimer County","2014","All Households","Age 65+","29,177","Estimate"
"69","Larimer County","2015","All Households","Age 65+","30,871","Estimate"
"69","Larimer County","2016","All Households","Age 65+","32,457","Estimate"
"69","Larimer County","2017","All Households","Age 65+","34,175","Estimate"
"69","Larimer County","2018","All Households","Age 65+","36,036","Estimate"
"69","Larimer County","2019","All Households","Age 65+","37,925","Estimate"
"69","Larimer County","2020","All Households","Age 65+","39,168","Estimate"
"69","Larimer County","2021","All Households","Age 65+","40,966","Estimate"
"69","Larimer County","2022","All Households","Age 65+","42,636","Estimate"
"69","Larimer County","2023","All Households","Age 65+","44,336","Estimate"
"69","Larimer County","2024","All Households","Age 65+","45,889","Estimate"
"69","Larimer County","2025","All Households","Age 65+","47,345","Estimate"
"69","Larimer County","2026","All Households","Age 65+","48,802","Estimate"
"69","Larimer County","2027","All Households","Age 65+","50,197","Estimate"
"69","Larimer County","2028","All Households","Age 65+","51,435","Estimate"
"69","Larimer County","2029","All Households","Age 65+","52,512","Estimate"
"69","Larimer County","2030","All Households","Age 65+","53,516","Estimate"
"69","Larimer County","2031","All Households","Age 65+","54,230","Estimate"
"69","Larimer County","2032","All Households","Age 65+","55,012","Estimate"
"69","Larimer County","2033","All Households","Age 65+","55,693","Estimate"
"69","Larimer County","2034","All Households","Age 65+","56,514","Estimate"
"69","Larimer County","2035","All Households","Age 65+","57,441","Estimate"
"69","Larimer County","2036","All Households","Age 65+","58,328","Estimate"
"69","Larimer County","2037","All Households","Age 65+","59,069","Estimate"
"69","Larimer County","2038","All Households","Age 65+","59,706","Estimate"
"69","Larimer County","2039","All Households","Age 65+","60,383","Estimate"
"69","Larimer County","2040","All Households","Age 65+","61,126","Estimate"
"69","Larimer County","2041","All Households","Age 65+","61,696","Estimate"
"69","Larimer County","2042","All Households","Age 65+","62,375","Estimate"
"69","Larimer County","2043","All Households","Age 65+","63,099","Estimate"
"69","Larimer County","2044","All Households","Age 65+","63,838","Estimate"
"69","Larimer County","2045","All Households","Age 65+","64,676","Estimate"
"69","Larimer County","2046","All Households","Age 65+","65,665","Estimate"
"69","Larimer County","2047","All Households","Age 65+","66,456","Estimate"
"69","Larimer County","2048","All Households","Age 65+","67,252","Estimate"
"69","Larimer County","2049","All Households","Age 65+","67,998","Estimate"
"69","Larimer County","2050","All Households","Age 65+","68,981","Estimate"
"71","Las Animas County","2010","All Households","Age 65+","1,738","Estimate"
"71","Las Animas County","2011","All Households","Age 65+","1,924","Estimate"
"71","Las Animas County","2012","All Households","Age 65+","1,996","Estimate"
"71","Las Animas County","2013","All Households","Age 65+","2,116","Estimate"
"71","Las Animas County","2014","All Households","Age 65+","2,204","Estimate"
"71","Las Animas County","2015","All Households","Age 65+","2,248","Estimate"
"71","Las Animas County","2016","All Households","Age 65+","2,262","Estimate"
"71","Las Animas County","2017","All Households","Age 65+","2,333","Estimate"
"71","Las Animas County","2018","All Households","Age 65+","2,360","Estimate"
"71","Las Animas County","2019","All Households","Age 65+","2,445","Estimate"
"71","Las Animas County","2020","All Households","Age 65+","2,451","Estimate"
"71","Las Animas County","2021","All Households","Age 65+","2,487","Estimate"
"71","Las Animas County","2022","All Households","Age 65+","2,528","Estimate"
"71","Las Animas County","2023","All Households","Age 65+","2,602","Estimate"
"71","Las Animas County","2024","All Households","Age 65+","2,699","Estimate"
"71","Las Animas County","2025","All Households","Age 65+","2,857","Estimate"
"71","Las Animas County","2026","All Households","Age 65+","2,954","Estimate"
"71","Las Animas County","2027","All Households","Age 65+","2,969","Estimate"
"71","Las Animas County","2028","All Households","Age 65+","2,987","Estimate"
"71","Las Animas County","2029","All Households","Age 65+","2,992","Estimate"
"71","Las Animas County","2030","All Households","Age 65+","2,984","Estimate"
"71","Las Animas County","2031","All Households","Age 65+","2,972","Estimate"
"71","Las Animas County","2032","All Households","Age 65+","2,926","Estimate"
"71","Las Animas County","2033","All Households","Age 65+","2,892","Estimate"
"71","Las Animas County","2034","All Households","Age 65+","2,850","Estimate"
"71","Las Animas County","2035","All Households","Age 65+","2,818","Estimate"
"71","Las Animas County","2036","All Households","Age 65+","2,798","Estimate"
"71","Las Animas County","2037","All Households","Age 65+","2,739","Estimate"
"71","Las Animas County","2038","All Households","Age 65+","2,693","Estimate"
"71","Las Animas County","2039","All Households","Age 65+","2,628","Estimate"
"71","Las Animas County","2040","All Households","Age 65+","2,574","Estimate"
"71","Las Animas County","2041","All Households","Age 65+","2,524","Estimate"
"71","Las Animas County","2042","All Households","Age 65+","2,459","Estimate"
"71","Las Animas County","2043","All Households","Age 65+","2,409","Estimate"
"71","Las Animas County","2044","All Households","Age 65+","2,349","Estimate"
"71","Las Animas County","2045","All Households","Age 65+","2,307","Estimate"
"71","Las Animas County","2046","All Households","Age 65+","2,245","Estimate"
"71","Las Animas County","2047","All Households","Age 65+","2,220","Estimate"
"71","Las Animas County","2048","All Households","Age 65+","2,176","Estimate"
"71","Las Animas County","2049","All Households","Age 65+","2,124","Estimate"
"71","Las Animas County","2050","All Households","Age 65+","2,074","Estimate"
"73","Lincoln County","2010","All Households","Age 65+","575","Estimate"
"73","Lincoln County","2011","All Households","Age 65+","595","Estimate"
"73","Lincoln County","2012","All Households","Age 65+","594","Estimate"
"73","Lincoln County","2013","All Households","Age 65+","609","Estimate"
"73","Lincoln County","2014","All Households","Age 65+","603","Estimate"
"73","Lincoln County","2015","All Households","Age 65+","586","Estimate"
"73","Lincoln County","2016","All Households","Age 65+","594","Estimate"
"73","Lincoln County","2017","All Households","Age 65+","603","Estimate"
"73","Lincoln County","2018","All Households","Age 65+","603","Estimate"
"73","Lincoln County","2019","All Households","Age 65+","618","Estimate"
"73","Lincoln County","2020","All Households","Age 65+","626","Estimate"
"73","Lincoln County","2021","All Households","Age 65+","627","Estimate"
"73","Lincoln County","2022","All Households","Age 65+","605","Estimate"
"73","Lincoln County","2023","All Households","Age 65+","615","Estimate"
"73","Lincoln County","2024","All Households","Age 65+","623","Estimate"
"73","Lincoln County","2025","All Households","Age 65+","658","Estimate"
"73","Lincoln County","2026","All Households","Age 65+","663","Estimate"
"73","Lincoln County","2027","All Households","Age 65+","667","Estimate"
"73","Lincoln County","2028","All Households","Age 65+","682","Estimate"
"73","Lincoln County","2029","All Households","Age 65+","705","Estimate"
"73","Lincoln County","2030","All Households","Age 65+","707","Estimate"
"73","Lincoln County","2031","All Households","Age 65+","713","Estimate"
"73","Lincoln County","2032","All Households","Age 65+","729","Estimate"
"73","Lincoln County","2033","All Households","Age 65+","723","Estimate"
"73","Lincoln County","2034","All Households","Age 65+","722","Estimate"
"73","Lincoln County","2035","All Households","Age 65+","733","Estimate"
"73","Lincoln County","2036","All Households","Age 65+","741","Estimate"
"73","Lincoln County","2037","All Households","Age 65+","734","Estimate"
"73","Lincoln County","2038","All Households","Age 65+","726","Estimate"
"73","Lincoln County","2039","All Households","Age 65+","719","Estimate"
"73","Lincoln County","2040","All Households","Age 65+","724","Estimate"
"73","Lincoln County","2041","All Households","Age 65+","721","Estimate"
"73","Lincoln County","2042","All Households","Age 65+","720","Estimate"
"73","Lincoln County","2043","All Households","Age 65+","714","Estimate"
"73","Lincoln County","2044","All Households","Age 65+","708","Estimate"
"73","Lincoln County","2045","All Households","Age 65+","714","Estimate"
"73","Lincoln County","2046","All Households","Age 65+","720","Estimate"
"73","Lincoln County","2047","All Households","Age 65+","720","Estimate"
"73","Lincoln County","2048","All Households","Age 65+","728","Estimate"
"73","Lincoln County","2049","All Households","Age 65+","736","Estimate"
"73","Lincoln County","2050","All Households","Age 65+","739","Estimate"
"75","Logan County","2010","All Households","Age 65+","2,004","Estimate"
"75","Logan County","2011","All Households","Age 65+","2,058","Estimate"
"75","Logan County","2012","All Households","Age 65+","2,109","Estimate"
"75","Logan County","2013","All Households","Age 65+","2,158","Estimate"
"75","Logan County","2014","All Households","Age 65+","2,147","Estimate"
"75","Logan County","2015","All Households","Age 65+","2,177","Estimate"
"75","Logan County","2016","All Households","Age 65+","2,188","Estimate"
"75","Logan County","2017","All Households","Age 65+","2,232","Estimate"
"75","Logan County","2018","All Households","Age 65+","2,310","Estimate"
"75","Logan County","2019","All Households","Age 65+","2,365","Estimate"
"75","Logan County","2020","All Households","Age 65+","2,447","Estimate"
"75","Logan County","2021","All Households","Age 65+","2,446","Estimate"
"75","Logan County","2022","All Households","Age 65+","2,465","Estimate"
"75","Logan County","2023","All Households","Age 65+","2,509","Estimate"
"75","Logan County","2024","All Households","Age 65+","2,525","Estimate"
"75","Logan County","2025","All Households","Age 65+","2,627","Estimate"
"75","Logan County","2026","All Households","Age 65+","2,710","Estimate"
"75","Logan County","2027","All Households","Age 65+","2,730","Estimate"
"75","Logan County","2028","All Households","Age 65+","2,812","Estimate"
"75","Logan County","2029","All Households","Age 65+","2,851","Estimate"
"75","Logan County","2030","All Households","Age 65+","2,878","Estimate"
"75","Logan County","2031","All Households","Age 65+","2,895","Estimate"
"75","Logan County","2032","All Households","Age 65+","2,900","Estimate"
"75","Logan County","2033","All Households","Age 65+","2,884","Estimate"
"75","Logan County","2034","All Households","Age 65+","2,890","Estimate"
"75","Logan County","2035","All Households","Age 65+","2,908","Estimate"
"75","Logan County","2036","All Households","Age 65+","2,911","Estimate"
"75","Logan County","2037","All Households","Age 65+","2,905","Estimate"
"75","Logan County","2038","All Households","Age 65+","2,898","Estimate"
"75","Logan County","2039","All Households","Age 65+","2,882","Estimate"
"75","Logan County","2040","All Households","Age 65+","2,880","Estimate"
"75","Logan County","2041","All Households","Age 65+","2,871","Estimate"
"75","Logan County","2042","All Households","Age 65+","2,868","Estimate"
"75","Logan County","2043","All Households","Age 65+","2,850","Estimate"
"75","Logan County","2044","All Households","Age 65+","2,846","Estimate"
"75","Logan County","2045","All Households","Age 65+","2,862","Estimate"
"75","Logan County","2046","All Households","Age 65+","2,926","Estimate"
"75","Logan County","2047","All Households","Age 65+","2,975","Estimate"
"75","Logan County","2048","All Households","Age 65+","2,999","Estimate"
"75","Logan County","2049","All Households","Age 65+","3,055","Estimate"
"75","Logan County","2050","All Households","Age 65+","3,098","Estimate"
"77","Mesa County","2010","All Households","Age 65+","14,277","Estimate"
"77","Mesa County","2011","All Households","Age 65+","14,767","Estimate"
"77","Mesa County","2012","All Households","Age 65+","15,396","Estimate"
"77","Mesa County","2013","All Households","Age 65+","15,940","Estimate"
"77","Mesa County","2014","All Households","Age 65+","16,613","Estimate"
"77","Mesa County","2015","All Households","Age 65+","17,233","Estimate"
"77","Mesa County","2016","All Households","Age 65+","18,020","Estimate"
"77","Mesa County","2017","All Households","Age 65+","18,924","Estimate"
"77","Mesa County","2018","All Households","Age 65+","19,869","Estimate"
"77","Mesa County","2019","All Households","Age 65+","20,753","Estimate"
"77","Mesa County","2020","All Households","Age 65+","21,753","Estimate"
"77","Mesa County","2021","All Households","Age 65+","22,819","Estimate"
"77","Mesa County","2022","All Households","Age 65+","23,894","Estimate"
"77","Mesa County","2023","All Households","Age 65+","25,030","Estimate"
"77","Mesa County","2024","All Households","Age 65+","25,956","Estimate"
"77","Mesa County","2025","All Households","Age 65+","27,166","Estimate"
"77","Mesa County","2026","All Households","Age 65+","28,221","Estimate"
"77","Mesa County","2027","All Households","Age 65+","29,458","Estimate"
"77","Mesa County","2028","All Households","Age 65+","30,627","Estimate"
"77","Mesa County","2029","All Households","Age 65+","31,826","Estimate"
"77","Mesa County","2030","All Households","Age 65+","32,926","Estimate"
"77","Mesa County","2031","All Households","Age 65+","33,874","Estimate"
"77","Mesa County","2032","All Households","Age 65+","34,697","Estimate"
"77","Mesa County","2033","All Households","Age 65+","35,429","Estimate"
"77","Mesa County","2034","All Households","Age 65+","36,238","Estimate"
"77","Mesa County","2035","All Households","Age 65+","37,082","Estimate"
"77","Mesa County","2036","All Households","Age 65+","37,795","Estimate"
"77","Mesa County","2037","All Households","Age 65+","38,405","Estimate"
"77","Mesa County","2038","All Households","Age 65+","38,939","Estimate"
"77","Mesa County","2039","All Households","Age 65+","39,457","Estimate"
"77","Mesa County","2040","All Households","Age 65+","39,937","Estimate"
"77","Mesa County","2041","All Households","Age 65+","40,400","Estimate"
"77","Mesa County","2042","All Households","Age 65+","40,816","Estimate"
"77","Mesa County","2043","All Households","Age 65+","41,199","Estimate"
"77","Mesa County","2044","All Households","Age 65+","41,600","Estimate"
"77","Mesa County","2045","All Households","Age 65+","42,057","Estimate"
"77","Mesa County","2046","All Households","Age 65+","42,470","Estimate"
"77","Mesa County","2047","All Households","Age 65+","42,853","Estimate"
"77","Mesa County","2048","All Households","Age 65+","43,236","Estimate"
"77","Mesa County","2049","All Households","Age 65+","43,700","Estimate"
"77","Mesa County","2050","All Households","Age 65+","44,017","Estimate"
"79","Mineral County","2010","All Households","Age 65+","101","Estimate"
"79","Mineral County","2011","All Households","Age 65+","116","Estimate"
"79","Mineral County","2012","All Households","Age 65+","128","Estimate"
"79","Mineral County","2013","All Households","Age 65+","121","Estimate"
"79","Mineral County","2014","All Households","Age 65+","133","Estimate"
"79","Mineral County","2015","All Households","Age 65+","144","Estimate"
"79","Mineral County","2016","All Households","Age 65+","152","Estimate"
"79","Mineral County","2017","All Households","Age 65+","213","Estimate"
"79","Mineral County","2018","All Households","Age 65+","163","Estimate"
"79","Mineral County","2019","All Households","Age 65+","173","Estimate"
"79","Mineral County","2020","All Households","Age 65+","182","Estimate"
"79","Mineral County","2021","All Households","Age 65+","184","Estimate"
"79","Mineral County","2022","All Households","Age 65+","189","Estimate"
"79","Mineral County","2023","All Households","Age 65+","194","Estimate"
"79","Mineral County","2024","All Households","Age 65+","200","Estimate"
"79","Mineral County","2025","All Households","Age 65+","206","Estimate"
"79","Mineral County","2026","All Households","Age 65+","210","Estimate"
"79","Mineral County","2027","All Households","Age 65+","212","Estimate"
"79","Mineral County","2028","All Households","Age 65+","223","Estimate"
"79","Mineral County","2029","All Households","Age 65+","230","Estimate"
"79","Mineral County","2030","All Households","Age 65+","236","Estimate"
"79","Mineral County","2031","All Households","Age 65+","235","Estimate"
"79","Mineral County","2032","All Households","Age 65+","233","Estimate"
"79","Mineral County","2033","All Households","Age 65+","231","Estimate"
"79","Mineral County","2034","All Households","Age 65+","231","Estimate"
"79","Mineral County","2035","All Households","Age 65+","230","Estimate"
"79","Mineral County","2036","All Households","Age 65+","232","Estimate"
"79","Mineral County","2037","All Households","Age 65+","233","Estimate"
"79","Mineral County","2038","All Households","Age 65+","231","Estimate"
"79","Mineral County","2039","All Households","Age 65+","229","Estimate"
"79","Mineral County","2040","All Households","Age 65+","226","Estimate"
"79","Mineral County","2041","All Households","Age 65+","223","Estimate"
"79","Mineral County","2042","All Households","Age 65+","220","Estimate"
"79","Mineral County","2043","All Households","Age 65+","220","Estimate"
"79","Mineral County","2044","All Households","Age 65+","216","Estimate"
"79","Mineral County","2045","All Households","Age 65+","212","Estimate"
"79","Mineral County","2046","All Households","Age 65+","212","Estimate"
"79","Mineral County","2047","All Households","Age 65+","219","Estimate"
"79","Mineral County","2048","All Households","Age 65+","220","Estimate"
"79","Mineral County","2049","All Households","Age 65+","230","Estimate"
"79","Mineral County","2050","All Households","Age 65+","229","Estimate"
"81","Moffat County","2010","All Households","Age 65+","951","Estimate"
"81","Moffat County","2011","All Households","Age 65+","996","Estimate"
"81","Moffat County","2012","All Households","Age 65+","1,052","Estimate"
"81","Moffat County","2013","All Households","Age 65+","1,103","Estimate"
"81","Moffat County","2014","All Households","Age 65+","1,151","Estimate"
"81","Moffat County","2015","All Households","Age 65+","1,200","Estimate"
"81","Moffat County","2016","All Households","Age 65+","1,275","Estimate"
"81","Moffat County","2017","All Households","Age 65+","1,326","Estimate"
"81","Moffat County","2018","All Households","Age 65+","1,372","Estimate"
"81","Moffat County","2019","All Households","Age 65+","1,448","Estimate"
"81","Moffat County","2020","All Households","Age 65+","1,451","Estimate"
"81","Moffat County","2021","All Households","Age 65+","1,492","Estimate"
"81","Moffat County","2022","All Households","Age 65+","1,526","Estimate"
"81","Moffat County","2023","All Households","Age 65+","1,554","Estimate"
"81","Moffat County","2024","All Households","Age 65+","1,595","Estimate"
"81","Moffat County","2025","All Households","Age 65+","1,594","Estimate"
"81","Moffat County","2026","All Households","Age 65+","1,589","Estimate"
"81","Moffat County","2027","All Households","Age 65+","1,605","Estimate"
"81","Moffat County","2028","All Households","Age 65+","1,625","Estimate"
"81","Moffat County","2029","All Households","Age 65+","1,638","Estimate"
"81","Moffat County","2030","All Households","Age 65+","1,638","Estimate"
"81","Moffat County","2031","All Households","Age 65+","1,630","Estimate"
"81","Moffat County","2032","All Households","Age 65+","1,624","Estimate"
"81","Moffat County","2033","All Households","Age 65+","1,608","Estimate"
"81","Moffat County","2034","All Households","Age 65+","1,596","Estimate"
"81","Moffat County","2035","All Households","Age 65+","1,605","Estimate"
"81","Moffat County","2036","All Households","Age 65+","1,595","Estimate"
"81","Moffat County","2037","All Households","Age 65+","1,567","Estimate"
"81","Moffat County","2038","All Households","Age 65+","1,565","Estimate"
"81","Moffat County","2039","All Households","Age 65+","1,548","Estimate"
"81","Moffat County","2040","All Households","Age 65+","1,534","Estimate"
"81","Moffat County","2041","All Households","Age 65+","1,532","Estimate"
"81","Moffat County","2042","All Households","Age 65+","1,534","Estimate"
"81","Moffat County","2043","All Households","Age 65+","1,531","Estimate"
"81","Moffat County","2044","All Households","Age 65+","1,528","Estimate"
"81","Moffat County","2045","All Households","Age 65+","1,544","Estimate"
"81","Moffat County","2046","All Households","Age 65+","1,554","Estimate"
"81","Moffat County","2047","All Households","Age 65+","1,569","Estimate"
"81","Moffat County","2048","All Households","Age 65+","1,576","Estimate"
"81","Moffat County","2049","All Households","Age 65+","1,582","Estimate"
"81","Moffat County","2050","All Households","Age 65+","1,601","Estimate"
